X_mm,Y_mm,Z_mm,alpha_rad,beta_rad,gamma_rad,ferrule_X_mm,ferrule_Y_mm,ferrule_Z_mm
82.64137,-702.53033,-9.924258,2.4447286,0.21319918,-2.8832734,82.76883582701508,-696.640851992662,7.084498605467205
83.19849,-702.74207,-9.858835,2.4475281,0.21333015,-2.8814948,83.32888555972772,-696.8281584439839,7.1414193247335405
83.75236,-702.92975,-9.791159,2.4502046,0.21346202,-2.879764,83.88570304248503,-696.9919794334959,7.2007537920483955
84.301865,-703.09375,-9.720809,2.4527564,0.2135913,-2.8780773,84.43828629917465,-697.1326903691431,7.262923137151127
84.84593,-703.2346,-9.647406,2.4551828,0.2137147,-2.8764317,84.98565606816855,-697.2508223195608,7.328308456156254
85.3835,-703.35284,-9.570606,2.457482,0.21382926,-2.874824,85.52685725306321,-697.3469095838989,7.397253279677715
85.91359,-703.4489,-9.490103,2.4596534,0.21393225,-2.873251,86.06099408872032,-697.4213731602503,7.470061864491319
86.435265,-703.5235,-9.405629,2.4616957,0.21402133,-2.871709,86.5872252275353,-697.4749130261235,7.546996274826887
86.947655,-703.57715,-9.316956,2.4636073,0.21409447,-2.8701956,87.10475634279341,-697.5080322274143,7.628283113998306
87.44997,-703.6105,-9.223891,2.4653876,0.21414995,-2.8687067,87.61288234757868,-697.5213482802409,7.714104480598076
87.94143,-703.6242,-9.126279,2.4670353,0.21418637,-2.8672395,88.11089245873002,-697.5154920183869,7.8046090236819765
88.42139,-703.619,-9.024009,2.4685497,0.21420266,-2.8657906,88.59820937697532,-697.4911829838164,7.899896977170204
88.889206,-703.5956,-8.917,2.46993,0.21419807,-2.8643568,89.07425034166076,-697.4490900565569,8.000037982660404
89.34432,-703.5546,-8.805212,2.4711752,0.21417214,-2.8629346,89.53851898330609,-697.3897754617966,8.105057813579203
89.78624,-703.4969,-8.68864,2.4722848,0.2141246,-2.8615212,89.99057078390305,-697.3141086920292,8.214949576561281
90.214516,-703.4231,-8.56732,2.4732583,0.21405555,-2.8601131,90.43000600223611,-697.222646726068,8.32966029994479
90.62874,-703.334,-8.441315,2.4740949,0.21396525,-2.858707,90.85646393397936,-697.116147997871,8.44911004762725
91.028595,-703.23035,-8.310728,2.4747944,0.21385418,-2.8572996,91.26966789975901,-696.9953190628894,8.573177740979316
91.41374,-703.11285,-8.175694,2.4753563,0.213723,-2.8558877,91.6693152535883,-696.8608165659906,8.701709805970346
91.783936,-702.9824,-8.036377,2.4757802,0.21357252,-2.8544683,92.05520020995868,-696.7134988169308,8.834523796498969
92.13894,-702.8397,-7.892971,2.476066,0.21340363,-2.8530383,92.42711102481972,-696.5540226321957,8.971406174634346
92.47855,-702.68555,-7.745696,2.4762137,0.21321736,-2.8515942,92.78487894454084,-696.3831389242879,9.1121145698954
92.802605,-702.52075,-7.5948,2.4762223,0.21301477,-2.8501334,93.12837171301655,-696.2016110092073,9.256382702224045
93.110954,-702.34607,-7.440549,2.476092,0.21279687,-2.8486524,93.45747055226613,-696.0101615978923,9.403921635763734
93.40347,-702.1624,-7.283228,2.4758227,0.21256475,-2.8471482,93.77207582135611,-695.8096399726136,9.554425333612222
93.68006,-701.9705,-7.1231394,2.4754138,0.21231937,-2.8456182,94.0721223072492,-695.6007730085919,9.707572563614626
93.94064,-701.77124,-6.960594,2.4748647,0.21206163,-2.844059,94.35756400829543,-695.3843889047323,9.863029493712169
