X_mm,Y_mm,Z_mm,alpha_rad,beta_rad,gamma_rad,ferrule_X_mm,ferrule_Y_mm,ferrule_Z_mm
75.48624,-693.5557,-30.703262,2.0853932,0.27513108,-3.0690212,74.22185140379221,-688.6677330095889,-13.425846100090897
75.56198,-693.8314,-30.703888,2.0880852,0.27453285,-3.068013,74.30545813466847,-688.9472004628727,-13.424832826655894
75.64031,-694.10706,-30.703691,2.0908206,0.27392697,-3.0670068,74.39148958831103,-689.2267414024548,-13.422981004001507
75.7212,-694.3826,-30.702694,2.0935996,0.27331376,-3.066003,74.47990697170488,-689.5062733987156,-13.420314809173519
75.80461,-694.658,-30.700922,2.0964227,0.27269354,-3.0650012,74.5706726051354,-689.7857675432848,-13.416861441401924
75.890495,-694.93317,-30.698387,2.0992901,0.27206662,-3.0640013,74.66374058469563,-690.0651272897534,-13.412634665324308
75.978806,-695.20807,-30.695107,2.1022022,0.27143332,-3.0630035,74.75905520409829,-690.3443088365074,-13.407653881035433
76.06948,-695.4826,-30.691101,2.1051593,0.2707939,-3.0620072,74.85656026648054,-690.6232021732185,-13.401940277711898
76.16247,-695.7567,-30.686388,2.1081617,0.27014863,-3.061013,74.95619666518277,-690.9017476927789,-13.395513449060783
76.257706,-696.0304,-30.680975,2.1112099,0.26949772,-3.0600202,75.05790214834315,-691.1799654911975,-13.388382487789222
76.355125,-696.3036,-30.674881,2.1143038,0.26884148,-3.0590289,75.1616109390208,-691.4577505214501,-13.38056785904286
76.45465,-696.5762,-30.668118,2.117444,0.2681801,-3.058039,75.2672440167652,-691.7349986116124,-13.37208272748591
76.556206,-696.8482,-30.660702,2.1206307,0.26751372,-3.0570505,75.37472516987917,-692.0117067610591,-13.362943873649158
76.65971,-697.1195,-30.652641,2.1238642,0.26684263,-3.0560632,75.48397141930478,-692.2877680903032,-13.35316107883813
76.76509,-697.39014,-30.643948,2.1271443,0.26616699,-3.0550768,75.59491586381641,-692.5632161375135,-13.342748662475294
76.87225,-697.66,-30.634636,2.1304717,0.2654869,-3.0540917,75.7074529566475,-692.8379327704072,-13.33171961341694
76.981094,-697.92896,-30.624714,2.1338463,0.26480255,-3.0531075,75.82149252565661,-693.1117903271086,-13.320084539555719
77.091545,-698.1971,-30.614193,2.1372678,0.26411408,-3.0521238,75.9369647387802,-693.3848616097607,-13.30785583421276
77.2035,-698.4643,-30.603085,2.1407368,0.26342165,-3.051141,76.05375690918633,-693.6570275775451,-13.29504574994537
77.31685,-698.73047,-30.591396,2.144253,0.26272532,-3.050159,76.17176328470559,-693.9281950340018,-13.281660832603507
77.43152,-698.99554,-30.579142,2.1478167,0.2620252,-3.0491774,76.29091330694337,-694.1982879269174,-13.267718346266047
77.54738,-699.25946,-30.566326,2.1514273,0.26132146,-3.048196,76.4110820434242,-694.4672501506454,-13.253222531423635
77.66435,-699.5222,-30.552961,2.1550846,0.2606141,-3.0472155,76.53218052110512,-694.7350570828563,-13.23818537448582
77.78231,-699.7836,-30.539055,2.1587887,0.25990322,-3.046235,76.65410170501299,-695.0015378478905,-13.222616924677315
77.90115,-700.0437,-30.524616,2.162539,0.25918898,-3.0452552,76.77672698488048,-695.2667351603023,-13.206524886850072
78.02078,-700.30225,-30.509659,2.1663353,0.25847134,-3.0442753,76.89998045322328,-695.5303907275829,-13.189925530336186
78.14108,-700.55927,-30.494184,2.170177,0.25775042,-3.0432959,77.02373536454728,-695.7925269892163,-13.172818521644388
78.26195,-700.8146,-30.478207,2.1740632,0.2570263,-3.042317,77.14789584087444,-696.0529809186562,-13.155220333298516
78.38327,-701.0682,-30.461737,2.1779938,0.25629905,-3.041338,77.2723512351349,-696.3117046528358,-13.137141434438426
78.50493,-701.3198,-30.44478,2.1819675,0.25556868,-3.0403595,77.39698916307036,-696.5684316224458,-13.118586948938777
78.62684,-701.5695,-30.427353,2.1859837,0.2548353,-3.0393815,77.5217219073614,-696.8232588075821,-13.099574476925607
78.74887,-701.8171,-30.409456,2.1900413,0.254099,-3.0384037,77.64642873075032,-697.0759799529299,-13.080105061574034
78.87093,-702.0623,-30.39111,2.194139,0.25335982,-3.0374267,77.77101691852906,-697.3262983197428,-13.060198907451813
78.99291,-702.30524,-30.372314,2.198276,0.25261784,-3.0364504,77.89538137360601,-697.5743502368883,-13.039855635315245
79.1147,-702.54553,-30.353085,2.2024505,0.25187314,-3.0354748,78.01942019095833,-697.8197419661784,-13.0190926843419
79.236206,-702.7832,-30.333433,2.2066615,0.25112584,-3.0345001,78.14304027512317,-698.0625021753054,-12.99792029498088
79.35733,-703.01794,-30.31337,2.2109072,0.25037602,-3.0335264,78.26615015693402,-698.3023182710376,-12.976350698533409
79.477974,-703.2497,-30.292904,2.2151859,0.24962384,-3.0325541,78.38865263657324,-698.5391398302819,-12.954391899630838
79.59804,-703.4783,-30.272043,2.2194955,0.24886936,-3.0315833,78.51045779834774,-698.7727843951535,-12.932052000948243
79.71742,-703.7035,-30.250807,2.2238348,0.24811272,-3.0306141,78.6314606064077,-699.0030094413365,-12.909351446806518
79.83606,-703.9252,-30.2292,2.2282012,0.24735413,-3.0296466,78.75161580924376,-699.2297100305179,-12.886294973920084
79.95386,-704.1431,-30.207241,2.2325926,0.24659368,-3.0286818,78.87081802469913,-699.4525930339586,-12.862900007005958
80.07073,-704.35724,-30.184937,2.2370071,0.24583161,-3.027719,78.98899386610613,-699.6716856465262,-12.83917592308929
80.18661,-704.5672,-30.1623,2.2414422,0.24506804,-3.0267591,79.10608090504299,-699.8865730921758,-12.815133412205217
80.301414,-704.77295,-30.139345,2.2458954,0.24430323,-3.0258021,79.22200212798973,-700.0972192535102,-12.790788518353107
80.415085,-704.9743,-30.116085,2.2503643,0.24353735,-3.0248487,79.33669996420308,-700.3034369910191,-12.76615345933093
80.52754,-705.171,-30.09253,2.2548463,0.24277066,-3.0238988,79.45010217548801,-700.5049692342099,-12.741239424742762
80.63874,-705.3629,-30.068695,2.2593389,0.24200337,-3.0229528,79.56217341302762,-700.7016652118498,-12.716061348777092
80.74862,-705.54987,-30.044592,2.2638395,0.24123575,-3.0220113,79.672849294131,-700.8933955986698,-12.690630966905857
80.85713,-705.7317,-30.020235,2.268345,0.24046806,-3.0210745,79.78208849114989,-701.0799464404669,-12.66496275852769
80.96422,-705.90826,-29.995636,2.2728531,0.2397006,-3.0201428,79.88984263856479,-701.2611864516967,-12.639068922323155
