X_mm,Y_mm,Z_mm,alpha_rad,beta_rad,gamma_rad,ferrule_X_mm,ferrule_Y_mm,ferrule_Z_mm
60.04817,-689.4275,-18.65757,2.1734407,0.21306646,-3.1282754,58.08837183808428,-686.1561739423657,-1.0661625239281989
59.477856,-690.23883,-18.42274,2.1773498,0.21234283,-3.125983,57.54651259283658,-686.9622338672795,-0.829166445242933
58.921963,-691.03094,-18.19435,2.1813214,0.21157447,-3.1236975,57.01915747506239,-687.7496542193985,-0.5985409887527666
58.38081,-691.8039,-17.972727,2.1853564,0.21076189,-3.1214213,56.50658785040239,-688.5185149839655,-0.37461526520375443
57.85459,-692.5577,-17.758196,2.189456,0.20990568,-3.1191564,56.008963560290965,-689.2688117617193,-0.15771654058906037
57.34342,-693.2922,-17.551065,2.193621,0.20900635,-3.1169045,55.526375315168764,-690.000407712506,0.05184533179802031
56.847336,-694.0074,-17.351625,2.1978517,0.2080645,-3.1146674,55.05883240315873,-690.7133051199992,0.2537774039678986
56.366356,-694.70306,-17.160145,2.2021487,0.20708072,-3.1124473,54.60631972724819,-691.407271514427,0.4478091848836563
55.900467,-695.37915,-16.976873,2.2065117,0.20605575,-3.1102452,54.16881045914957,-692.0822684698719,0.633690244849106
55.449654,-696.03546,-16.80203,2.2109406,0.2049903,-3.1080635,53.746255312951874,-692.7380935384531,0.8111981916526858
55.013912,-696.67175,-16.635807,2.2154348,0.20388517,-3.1059034,53.33863349280605,-693.3744999385908,0.980139865152367
54.59323,-697.2879,-16.47836,2.2199934,0.20274122,-3.1037664,52.94591444718716,-693.9913632099567,1.1403572251941156
54.187626,-697.88367,-16.329817,2.224615,0.2015594,-3.1016545,52.568090382487895,-694.5884427930329,1.2917204481931428
53.79711,-698.4589,-16.190268,2.2292986,0.20034072,-3.0995686,52.20515961508707,-695.1655667196417,1.4341369509894015
53.42172,-699.01355,-16.059761,2.234042,0.1990862,-3.0975106,51.857138138040895,-695.7226924322085,1.5675570054635202
53.061485,-699.5474,-15.9383135,2.238843,0.19779702,-3.0954816,51.524042851664326,-696.2595872216699,1.6919604279674942
52.716465,-700.0605,-15.825901,2.243699,0.1964743,-3.0934827,51.205923702060275,-696.7762893174049,1.8073694051048452
52.386707,-700.5527,-15.722462,2.248608,0.19511923,-3.0915153,50.90281073275687,-697.2726409728672,1.9138433003339266
52.07226,-701.02405,-15.627897,2.253567,0.19373311,-3.0895803,50.61474518724809,-697.7486766670348,2.0114788421410594
51.77318,-701.4747,-15.542074,2.2585723,0.19231719,-3.0876784,50.341780914241156,-698.2045291018703,2.1004053879520868
51.489502,-701.9046,-15.464826,2.2636213,0.19087276,-3.0858104,50.08394522130176,-698.6401339254896,2.18078737529037
51.22126,-702.3142,-15.395954,2.2687106,0.18940118,-3.0839775,49.841260587724946,-699.0559300275137,2.252821549836714
50.968483,-702.70355,-15.335236,2.2738364,0.18790375,-3.0821793,49.61376857347605,-699.45193915857,2.3167263769841266
50.731163,-703.07294,-15.282419,2.2789953,0.18638182,-3.080417,49.4014494020648,-699.8284419213982,2.372752875838966
50.509293,-703.4228,-15.237234,2.2841835,0.18483672,-3.07869,49.2043104506309,-700.1858387220524,2.4211663304633895
50.302837,-703.7535,-15.19939,2.2893972,0.1832698,-3.0769992,49.0223088616054,-700.5244876860638,2.462255652747869
50.111744,-704.0654,-15.168583,2.2946334,0.18168236,-3.0753438,48.85540772830452,-700.8447195498015,2.4963210928653883
49.93593,-704.3591,-15.144497,2.299888,0.18007572,-3.073724,48.70352634330093,-701.147115571645,2.523676002859128
49.7753,-704.63495,-15.126807,2.3051572,0.17845117,-3.0721395,48.56657875678142,-701.4320025487159,2.5446423061691164
49.62973,-704.8936,-15.115185,2.3104377,0.17680995,-3.0705898,48.44445120800645,-701.7000066780587,2.5595448672229253
49.499065,-705.1356,-15.1093,2.315726,0.17515329,-3.0690744,48.33699917016643,-701.9516544792723,2.568711594299055
49.38315,-705.36163,-15.10882,2.321019,0.17348239,-3.0675924,48.24408198465282,-702.1875989255519,2.572470982132801
49.28178,-705.57214,-15.11342,2.3263133,0.1717984,-3.0661433,48.165504631461346,-702.4082684380911,2.5711451923177986
49.194756,-705.7679,-15.122777,2.3316057,0.17010245,-3.064726,48.10108506743712,-702.614404995033,2.565053651182616
49.121838,-705.9494,-15.136575,2.3368936,0.16839562,-3.0633402,48.05058781981518,-702.8064818919265,2.5545100096142406
49.062782,-706.1174,-15.154509,2.3421738,0.16667897,-3.0619843,48.01379203994289,-702.985226375772,2.539815187472934
49.017326,-706.2724,-15.176283,2.3474438,0.16495347,-3.0606575,47.99044663439527,-703.1511175421083,2.5212624395956507
48.985184,-706.41516,-15.201612,2.3527012,0.16322008,-3.059359,47.980275778172896,-703.3048949119367,2.499134044946196
48.966064,-706.54626,-15.230224,2.3579435,0.16147974,-3.0580876,47.98300279958636,-703.4471133333714,2.4736987465261606
48.95967,-706.6663,-15.261858,2.3631687,0.15973328,-3.0568419,47.99834877635781,-703.5783470741794,2.4452142659871576
48.965687,-706.77594,-15.2962675,2.3683748,0.15798151,-3.0556211,48.02600777095601,-703.6992382208434,2.4139247380486264
48.983788,-706.87573,-15.333221,2.3735597,0.15622522,-3.054424,48.06566697610426,-703.8103140493193,2.380058731173259
49.01365,-706.9662,-15.372498,2.3787217,0.15446515,-3.0532496,48.11701390089241,-703.9120853964481,2.3438342302938544
49.05494,-707.048,-15.413892,2.3838594,0.15270199,-3.0520966,48.179729031954096,-704.0051801544905,2.305454860118349
49.107323,-707.1215,-15.457211,2.388971,0.15093632,-3.050964,48.25348920721109,-704.0899510138029,2.2651104788181495
49.17046,-707.1874,-15.502273,2.3940556,0.1491688,-3.0498507,48.33796428125814,-704.1670791709629,2.222980537480394
49.244015,-707.2461,-15.548912,2.3991117,0.14739996,-3.048756,48.432825227403825,-704.236952053174,2.179229464545818
49.32765,-707.2981,-15.596975,2.4041383,0.14563031,-3.0476782,48.53775166454409,-704.3000446851479,2.134007063854522
49.42102,-707.34375,-15.646317,2.4091344,0.14386038,-3.046617,48.652398331181715,-704.3567000588224,2.0874573692405853
49.523796,-707.3836,-15.696806,2.4140992,0.14209057,-3.045571,48.776450186774156,-704.4074484355779,2.0397098952101214
49.635643,-707.418,-15.748322,2.4190319,0.1403213,-3.04454,48.909571024418604,-704.4526355959235,1.9908841106835258
49.756233,-707.4474,-15.800753,2.4239316,0.138553,-3.0435224,49.051448404012454,-704.4926885763612,1.9410890429299386
49.885242,-707.472,-15.853998,2.4287977,0.13678594,-3.0425177,49.20176154217125,-704.527801010255,1.890424976601711
50.02235,-707.49225,-15.907966,2.43363,0.13502048,-3.0415251,49.3601946438782,-704.5584117186286,1.838981433942509
50.167233,-707.5085,-15.962572,2.4384277,0.13325696,-3.0405438,49.526429683704094,-704.5848592879391,1.7868419648779454
50.319588,-707.521,-16.01774,2.4431903,0.13149561,-3.0395737,49.700161797226826,-704.6073932087244,1.7340826288218274
50.47911,-707.52997,-16.073404,2.4479177,0.1297367,-3.0386136,49.88109516085571,-704.6262178560711,1.680767389811212
50.645493,-707.53577,-16.129498,2.4526093,0.12798052,-3.037663,50.068925699686446,-704.6416864721394,1.626961407268535
50.818443,-707.5386,-16.18597,2.457265,0.1262272,-3.0367217,50.263358484077735,-704.6539985064506,1.5727167589806967
50.99768,-707.53864,-16.24277,2.461884,0.12447705,-3.0357893,50.46411436818759,-704.6633282707089,1.5180827434903854
51.18291,-707.53613,-16.299854,2.4664664,0.122730225,-3.0348651,50.6709030421951,-704.6699081747869,1.4631024353412556
51.373863,-707.5313,-16.357182,2.471012,0.12098691,-3.033949,50.883451698962354,-704.6739683639739,1.4078159644687602
51.57026,-707.52435,-16.414719,2.4755206,0.11924734,-3.0330403,51.101484562583,-704.6757001252088,1.3522572053121031
51.771843,-707.5153,-16.472435,2.4799917,0.117511645,-3.032139,51.324741181170694,-704.6751254793504,1.2964565989673495
51.97834,-707.50446,-16.530302,2.484425,0.115779996,-3.0312452,51.55294486482426,-704.6725575695108,1.2404427115521308
52.1895,-707.4919,-16.588299,2.4888203,0.11405263,-3.0303583,51.78584648306959,-704.6680591065505,1.1842356095246558
52.405067,-707.47766,-16.646402,2.493178,0.11232968,-3.0294783,52.02318495353929,-704.66167258205,1.127859755823735
52.6248,-707.46204,-16.704594,2.4974966,0.11061136,-3.028605,52.26472060931055,-704.6536961062615,1.0713320632717078
52.848454,-707.445,-16.762861,2.501777,0.10889782,-3.0277386,52.51019955589186,-704.6440951138829,1.014667392607521
53.075787,-707.4267,-16.821186,2.5060182,0.10718927,-3.026879,52.75937869640518,-704.6330295235507,0.957882902910292
53.306564,-707.4072,-16.87956,2.51022,0.105485894,-3.0260262,53.012018973290644,-704.6205613126747,0.900988024556014
53.540558,-707.3867,-16.937973,2.5143824,0.103787884,-3.0251803,53.26788761375998,-704.6068939253298,0.843993399914666
53.77754,-707.3651,-16.996414,2.5185046,0.10209545,-3.0243413,53.52675291622962,-704.5919290402121,0.7869104548482326
54.017277,-707.3426,-17.054876,2.5225868,0.10040883,-3.0235093,53.7883749559827,-704.5758698356685,0.7297467975749683
54.259556,-707.31915,-17.113356,2.526628,0.09872825,-3.0226846,54.052535248770155,-704.5586723107281,0.6725065131195613
54.504158,-707.29486,-17.171843,2.5306282,0.09705391,-3.0218673,54.319009090763444,-704.5404501949434,0.6152013443315525
54.750866,-707.26984,-17.230333,2.534587,0.095386125,-3.0210574,54.58757428568143,-704.5213145837278,0.5578356480688633
54.999462,-707.2441,-17.288822,2.5385036,0.09372511,-3.0202553,54.85800607870307,-704.5012834615934,0.5004148486951507
55.249744,-707.21765,-17.347305,2.5423777,0.092071146,-3.0194614,55.13009348084014,-704.4803743811261,0.4429453057034962
55.501495,-707.19055,-17.405779,2.5462089,0.090424515,-3.0186758,55.403613920954804,-704.4586506087761,0.38543076804543475
55.754517,-707.1629,-17.46424,2.5499966,0.088785484,-3.0178986,55.67836462574088,-704.436215640071,0.3278760410225914
56.0086,-707.13464,-17.522682,2.5537403,0.08715442,-3.0171301,55.95412708559027,-704.4130150469318,0.2702882499732375
56.263542,-707.10583,-17.581102,2.5574396,0.08553154,-3.0163708,56.23069080775784,-704.3891189815778,0.2126722494826474
56.51915,-707.07654,-17.639496,2.5610936,0.08391723,-3.015621,56.507855264878295,-704.3646031058801,0.15503323544956515
56.775227,-707.0468,-17.697859,2.5647023,0.082311794,-3.0148807,56.7854177375719,-704.3394995847611,0.09737689645598024
57.031567,-707.0166,-17.756186,2.5682642,0.080715604,-3.0141504,57.06316463807886,-704.3138074574877,0.03970998928380354
57.28799,-706.986,-17.814472,2.57178,0.079128966,-3.0134304,57.34090547751899,-704.2875935366409,-0.01796103546706007
57.5443,-706.955,-17.872713,2.575248,0.07755225,-3.012721,57.618439363594625,-704.2608642097604,-0.07563077569942678
57.800312,-706.92365,-17.9309,2.578668,0.075985774,-3.0120225,57.895573192875474,-704.2336764359751,-0.13328871280813104
58.05584,-706.89197,-17.989029,2.58204,0.07442997,-3.0113351,58.172111640156544,-704.206054648523,-0.19092967365630997
58.310703,-706.86,-18.047094,2.585363,0.07288512,-3.0106592,58.447867454800864,-704.1780479069704,-0.24854577597247385
58.564724,-706.8277,-18.105087,2.588636,0.07135165,-3.0099952,58.72265528870759,-704.1496240654932,-0.30612728329008476
58.817726,-706.7951,-18.163,2.591859,0.06982989,-3.0093434,58.99628958706217,-704.120820342536,-0.363664524790547
59.06954,-706.7623,-18.220827,2.5950315,0.06832023,-3.0087035,59.26859893410938,-704.0917344498765,-0.4211512955596284
59.319992,-706.7293,-18.278559,2.5981529,0.06682297,-3.0080764,59.53939724930072,-704.0623831942777,-0.47857540203184
59.568924,-706.6961,-18.336187,2.6012228,0.065338545,-3.0074623,59.808518559043094,-704.0327715955178,-0.5359264328859474
59.816177,-706.6627,-18.393703,2.6042404,0.063867226,-3.006861,60.0758031925664,-704.002900242999,-0.5931957181051715
60.061592,-706.6292,-18.451097,2.6072059,0.062409397,-3.0062728,60.34108244462116,-703.9728760798185,-0.6503715001099124
60.30502,-706.5956,-18.508362,2.6101184,0.0609654,-3.0056982,60.60419939766401,-703.9427098317075,-0.7074444550252394
60.546314,-706.5618,-18.565485,2.612978,0.059535548,-3.0051372,60.865001573224205,-703.9123046134843,-0.7644004142927479
60.785336,-706.528,-18.62246,2.615784,0.058120128,-3.00459,61.1233461986872,-703.8818670815392,-0.8212316804872835
61.02195,-706.49414,-18.679274,2.6185365,0.056719504,-3.0040567,61.37909013353549,-703.8513414275228,-0.8779238649588095
61.256027,-706.46027,-18.73592,2.621235,0.055333927,-3.0035372,61.63210237712807,-703.8207799694488,-0.934468944275956
61.487442,-706.42633,-18.792387,2.6238794,0.053963676,-3.003032,61.882249058398884,-703.7901338603216,-0.9908534340461053
61.71608,-706.39246,-18.848665,2.6264696,0.052609023,-3.0025408,62.12941361839451,-703.7595419691168,-1.0470668143719912
61.941826,-706.35864,-18.904747,2.6290057,0.0512702,-3.002064,62.37347334229791,-703.728994191037,-1.1030997871353918
62.164577,-706.3248,-18.960619,2.6314874,0.04994743,-3.0016012,62.614325826515795,-703.6984182590896,-1.1589380416168673
62.384235,-706.29114,-19.016275,2.6339147,0.04864097,-3.0011528,62.851865266264404,-703.6680238121344,-1.2145733004705228
62.60071,-706.25757,-19.071707,2.6362882,0.047350977,-3.0007186,63.08599914436446,-703.6377217171311,-1.2699967051684737
62.813915,-706.2241,-19.126905,2.6386073,0.04607762,-3.0002985,63.31664000771052,-703.6075247662347,-1.3251971714609425
63.02377,-706.19086,-19.181862,2.6408725,0.04482111,-2.9998927,63.543701255775915,-703.5775694565275,-1.3801659003396054
63.230206,-706.1578,-19.236568,2.643084,0.043581523,-2.999501,63.767113663526715,-703.5478072712827,-1.4348920082038958
63.43316,-706.1249,-19.291018,2.6452425,0.042359084,-2.999123,63.98681206583502,-703.5182149151136,-1.4893702600230192
63.632576,-706.0922,-19.345203,2.6473475,0.041153755,-2.998759,64.20273950880083,-703.4888427989845,-1.5435894535500019
63.8284,-706.05975,-19.39912,2.6494,0.03996578,-2.998409,64.4148353164298,-703.4597433397826,-1.597545379015795
64.020584,-706.02765,-19.452759,2.6514,0.038795114,-2.9980721,64.62305958060058,-703.4310077451307,-1.6512289484845617
64.20911,-705.9957,-19.506117,2.6533484,0.03764188,-2.997749,64.82738380010946,-703.4024501988087,-1.7046341129841238
64.39392,-705.9642,-19.55919,2.6552455,0.036506053,-2.997439,65.0277552341436,-703.3743644218501,-1.7577573448986925
64.57502,-705.9329,-19.611975,2.6570919,0.03538773,-2.9971418,65.22417901357204,-703.3464990548092,-1.8105952016300328
64.75237,-705.90204,-19.664463,2.658888,0.034286838,-2.996858,65.41660992494445,-703.3191083003321,-1.8631358259671558
64.92597,-705.87146,-19.716658,2.6606348,0.033203434,-2.9965863,65.60505504420179,-703.2920148694,-1.915385396026842
65.09582,-705.8413,-19.768555,2.6623325,0.032137446,-2.9963272,65.78951048750613,-703.2653712424375,-1.9673363747624073
65.26192,-705.8115,-19.82015,2.6639822,0.031088838,-2.9960802,65.96997781443774,-703.2391131096246,-2.018984874715695
65.42426,-705.7821,-19.871447,2.6655843,0.030057577,-2.9958448,66.14645029839228,-703.2132764594244,-2.070335046240128
65.582886,-705.7531,-19.922441,2.66714,0.029043602,-2.9956214,66.31896817615198,-703.1878710065511,-2.121379704641221
65.73779,-705.72455,-19.973137,2.66865,0.028046835,-2.9954093,66.48752829503704,-703.1629394416345,-2.1721245614833293
65.889015,-705.6965,-20.023533,2.6701145,0.027067153,-2.995208,66.65217880670966,-703.1385282034702,-2.2225678213281874
66.036575,-705.66876,-20.07363,2.671535,0.026104482,-2.9950178,66.81292822366628,-703.1144548754589,-2.2727086473608082
66.18051,-705.64154,-20.123428,2.6729124,0.025158698,-2.9948382,66.9698199215376,-703.090925082671,-2.3225473085493284
66.32086,-705.6148,-20.172935,2.674247,0.024229694,-2.9946687,67.12289850557262,-703.0678946386287,-2.3720921178273393
66.45767,-705.5885,-20.22215,2.6755402,0.023317397,-2.9945092,67.27220698454357,-703.0453244201241,-2.4213413815486042
66.59098,-705.5627,-20.271078,2.6767929,0.022421608,-2.9943593,67.41778906888896,-703.0232718044227,-2.4703001742107524
66.72085,-705.53735,-20.319721,2.6780057,0.021542193,-2.9942188,67.55970658040967,-703.0016869375156,-2.518970103730034
