X_mm,Y_mm,Z_mm,alpha_rad,beta_rad,gamma_rad,ferrule_X_mm,ferrule_Y_mm,ferrule_Z_mm
77.1432,-692.6226,-23.307499,2.3511314,0.18434323,-3.0304782,76.25479218385807,-688.8880539029246,-5.721598482794828
77.21184,-692.91797,-23.294178,2.358202,0.18290976,-3.028455,76.34097575495743,-689.182472979178,-5.707601941138044
77.28305,-693.2035,-23.280102,2.3652806,0.18146247,-3.0264697,76.42932805362018,-689.467280204434,-5.6928389816252825
77.35701,-693.47876,-23.265347,2.3723636,0.18000163,-3.0245245,76.52001952403462,-689.7420731696354,-5.677378996989425
77.43389,-693.7434,-23.249989,2.379447,0.17852752,-3.0226202,76.61323046373509,-690.0065122626942,-5.661294109124469
77.51385,-693.9973,-23.2341,2.3865275,0.17704047,-3.0207586,76.70911570977059,-690.2605010958083,-5.644650415895306
77.597,-694.2401,-23.217752,2.393602,0.17554086,-3.0189414,76.8077806149132,-690.503702360338,-5.627514211938934
77.683464,-694.47174,-23.201006,2.4006667,0.17402905,-3.0171697,76.90935542447035,-690.7360714465425,-5.609941894267202
77.773315,-694.692,-23.18392,2.4077196,0.17250547,-3.0154443,77.01391581723357,-690.9574009552621,-5.591987677021482
77.866615,-694.9009,-23.166546,2.4147573,0.17097057,-3.0137668,77.12152197543044,-691.1677330477701,-5.573697996009386
77.96342,-695.09827,-23.148933,2.421778,0.16942485,-3.0121377,77.23223526201444,-691.366906701304,-5.555118836718588
78.06374,-695.28424,-23.131119,2.428779,0.1678688,-3.0105581,77.34606747233119,-691.5550685687242,-5.53628377544657
78.16759,-695.45874,-23.11314,2.435758,0.1663029,-3.0090284,77.46304269630517,-691.7321568588878,-5.517225951868419
78.27494,-695.6219,-23.09502,2.4427142,0.16472776,-3.0075495,77.58312687425216,-691.898316272115,-5.497965734570407
78.38577,-695.7738,-23.076784,2.4496453,0.16314393,-3.0061216,77.70631075610399,-692.0536320714119,-5.478525969189427
78.50003,-695.91455,-23.058447,2.4565501,0.16155203,-3.004745,77.83254885793468,-692.1982209995776,-5.458919515274523
78.61763,-696.0443,-23.040018,2.4634268,0.15995261,-3.0034204,77.96175427882666,-692.3322457996368,-5.439152093688989
78.73851,-696.1632,-23.021502,2.470275,0.15834634,-3.0021472,78.09387824229496,-692.455851262047,-5.4192289867736605
78.862564,-696.27155,-23.002895,2.4770927,0.15673384,-3.000926,78.22881866726361,-692.5693481167057,-5.3991434660636415
78.98967,-696.3695,-22.984198,2.4838798,0.15511578,-2.9997563,78.36646215581175,-692.6728827692326,-5.378896723619189
79.11969,-696.4572,-22.965397,2.490635,0.15349281,-2.9986384,78.50667481070535,-692.7666121357014,-5.358472975810358
79.2525,-696.53503,-22.94648,2.4973571,0.15186557,-2.9975717,78.64934637846738,-692.8509108535882,-5.3378607519194325
79.38794,-696.60315,-22.927433,2.5040462,0.1502348,-2.9965558,78.7943218412447,-692.9259359904838,-5.317046445190552
79.525826,-696.66187,-22.908241,2.510701,0.14860116,-2.9955904,78.94142707065392,-692.9919959816012,-5.296015059464803
79.66599,-696.7114,-22.888882,2.5173206,0.14696532,-2.994675,79.09050418934419,-693.0492965376745,-5.274745225438576
79.80823,-696.7521,-22.869337,2.5239043,0.14532803,-2.9938087,79.24136333211143,-693.0981868767528,-5.253219917379358
79.95235,-696.7842,-22.84959,2.5304513,0.14368996,-2.9929914,79.39381319980026,-693.1388983008527,-5.231422894281657
80.098114,-696.8079,-22.829617,2.5369608,0.14205186,-2.9922223,79.54762842988696,-693.1716212509402,-5.209332027950499
80.245316,-696.82367,-22.8094,2.543432,0.14041443,-2.9915001,79.70261905493052,-693.1968092982304,-5.186932480501724
80.39371,-696.83167,-22.788925,2.5498636,0.13877843,-2.9908245,79.85854511982375,-693.2146194544094,-5.164210990925437
80.543045,-696.8322,-22.768177,2.5562544,0.13714461,-2.9901943,80.01517024969854,-693.2253357614533,-5.141155736817527
80.693085,-696.8256,-22.74714,2.5626037,0.13551368,-2.9896088,80.17226616403518,-693.2292900589562,-5.1177525305485005
80.843544,-696.81213,-22.725811,2.5689096,0.13388641,-2.9890668,80.32956251680018,-693.226725531623,-5.094001738524053
80.99417,-696.7921,-22.70418,2.5751715,0.13226356,-2.9885676,80.48681282481584,-693.2179433729082,-5.069895407144951
81.14468,-696.7658,-22.68225,2.5813873,0.13064592,-2.98811,80.64374891669466,-693.2032162431731,-5.0454400553027625
81.29479,-696.73346,-22.660019,2.5875556,0.1290343,-2.9876928,80.80009810560767,-693.1827568339291,-5.020637294393744
81.444214,-696.69543,-22.637497,2.5936751,0.12742941,-2.987315,80.95558424215079,-693.1569016715548,-4.995499997717772
81.592674,-696.65204,-22.614695,2.5997436,0.12583211,-2.9869757,81.10993854007934,-693.1259668721923,-4.970042133675683
81.73987,-696.6035,-22.591633,2.6057596,0.12424314,-2.986673,81.26287831403367,-693.0901348381911,-4.94428917234973
81.88551,-696.5501,-22.568327,2.6117213,0.12266334,-2.9864068,81.41411074964013,-693.0496939540224,-4.918257870955696
82.02931,-696.4922,-22.544807,2.6176264,0.12109348,-2.9861753,81.56336915975358,-693.0049772635313,-4.891983522730264
82.170975,-696.43,-22.521107,2.6234734,0.119534425,-2.9859774,81.71036430263243,-692.9561678184699,-4.865503703594722
82.31023,-696.36383,-22.497261,2.6292603,0.11798689,-2.9858117,81.85483301382254,-692.9035750911055,-4.83885649816429
82.446785,-696.294,-22.47331,2.634985,0.11645173,-2.9856775,81.99648831081055,-692.847497933406,-4.812085342670375
82.58037,-696.22076,-22.449303,2.6406457,0.114929676,-2.985573,82.13507327078408,-692.788159451227,-4.785244454594519
82.71073,-696.14435,-22.425285,2.6462405,0.11342155,-2.9854977,82.2703326625444,-692.7257918667831,-4.758380617087351
82.8376,-696.06506,-22.401318,2.6517673,0.111928105,-2.9854498,82.40201381360941,-692.6606577700655,-4.731561065309496
82.960754,-695.9832,-22.377453,2.6572244,0.110450074,-2.9854283,82.52989427937632,-692.5930523737394,-4.704839753133999
83.07994,-695.89905,-22.353758,2.6626103,0.10898826,-2.9854324,82.65372158446264,-692.5232434956121,-4.678287191357043
83.19496,-695.8128,-22.330296,2.6679232,0.1075433,-2.9854605,82.77330708863073,-692.4513976386266,-4.651970768596225
83.30562,-695.72473,-22.307133,2.673162,0.10611592,-2.9855115,82.88845751713684,-692.3777785808736,-4.625959632236793
83.41172,-695.6351,-22.284342,2.6783247,0.10470678,-2.9855847,82.99897382410312,-692.3026365035788,-4.600328664806462
83.513115,-695.54407,-22.261993,2.6834106,0.10331657,-2.9856787,83.10471243483822,-692.2261108203327,-4.575151726702199
83.60965,-695.45197,-22.240162,2.6884184,0.10194588,-2.9857924,83.20552035505283,-692.14851611267,-4.550507632422342
83.7012,-695.359,-22.218922,2.6933472,0.10059524,-2.9859252,83.30126976762625,-692.0700454465584,-4.526470678754851
83.78766,-695.2654,-22.198349,2.6981962,0.09926529,-2.9860756,83.39185758235931,-691.9909167139772,-4.503120839398413
83.86895,-695.17126,-22.178518,2.702965,0.09795655,-2.986243,83.47719873973676,-691.9112131109572,-4.480534351252761
83.945,-695.0769,-22.159508,2.707653,0.096669465,-2.986426,83.55722598285064,-691.8312354586253,-4.458793522994085
84.01577,-694.9825,-22.141392,2.71226,0.09540453,-2.9866245,83.63188955247901,-691.7511650635814,-4.437971134791717
84.08123,-694.8881,-22.124245,2.7167861,0.09416213,-2.9868371,83.70116029505343,-691.6710232506659,-4.418145367153809
84.14139,-694.79407,-22.108135,2.7212315,0.09294266,-2.9870632,83.7650421833092,-691.5911740158871,-4.399385195572105
84.19625,-694.7004,-22.093142,2.725596,0.0917465,-2.9873018,83.82353353369027,-691.5115947661492,-4.381772667949264
84.24586,-694.6072,-22.079329,2.7298806,0.09057393,-2.9875522,83.87667799915246,-691.4323887866993,-4.365371835940056
84.29027,-694.5147,-22.066765,2.7340856,0.08942528,-2.987814,83.92451835207912,-691.3537834905085,-4.350252009231543
84.329544,-694.42303,-22.055513,2.7382116,0.08830073,-2.9880862,83.96711713582616,-691.2758976110047,-4.3364779107446765
84.36379,-694.3322,-22.045637,2.74226,0.087200545,-2.9883685,84.00457182285913,-691.1987407989291,-4.324113483765974
84.39308,-694.24243,-22.037195,2.7462316,0.08612482,-2.98866,84.03695283042676,-691.1225237654132,-4.313218061217945
84.41756,-694.1536,-22.030245,2.7501273,0.08507376,-2.9889605,84.06439743911665,-691.0471277646507,-4.303849245177361
84.43733,-694.06604,-22.024836,2.7539487,0.08404749,-2.989269,84.08700168798293,-690.9728716380613,-4.29605771274905
84.45255,-693.9796,-22.021019,2.757697,0.08304605,-2.9895856,84.10491658458069,-690.8996125023665,-4.289893033978974
84.46337,-693.8944,-22.01884,2.7613738,0.082069464,-2.9899094,84.11828915549557,-690.8274611832655,-4.285402501726768
84.46993,-693.8105,-22.018341,2.7649808,0.081117816,-2.99024,84.127251698784,-690.7564761732485,-4.282628157052024
84.47241,-693.72784,-22.019562,2.7685192,0.0801911,-2.9905775,84.13197624184774,-690.6866044841423,-4.281608583853146
84.47099,-693.64655,-22.022537,2.7719908,0.07928922,-2.9909208,84.13264260605614,-690.617963985341,-4.282379509356829
84.46582,-693.5666,-22.027298,2.7753975,0.07841212,-2.99127,84.129391684817,-690.5505319315023,-4.284971506697847
84.45711,-693.488,-22.033875,2.778741,0.07755977,-2.991625,84.12242604651962,-690.4843219209282,-4.289413761388499
84.44501,-693.41064,-22.04229,2.782023,0.07673202,-2.991985,84.11189491084498,-690.4192165666253,-4.295729201365404
84.429726,-693.33466,-22.052567,2.7852454,0.07592873,-2.9923503,84.09799568537842,-690.3553665489674,-4.303939855034816
84.41143,-693.25995,-22.064722,2.7884102,0.07514979,-2.9927204,84.08089629883699,-690.2926589873498,-4.314061969492943
84.39031,-693.1865,-22.078772,2.791519,0.07439501,-2.9930947,84.06078388862441,-690.2310795262533,-4.326112977608993
84.36654,-693.1143,-22.094727,2.7945738,0.07366422,-2.9934735,84.0378244952351,-690.1706286467852,-4.340100980813066
84.3403,-693.0433,-22.112597,2.7975762,0.07295716,-2.9938567,84.01219554462405,-690.1112604607464,-4.3560350690794785
84.31177,-692.9734,-22.13239,2.8005283,0.07227367,-2.9942436,83.98407514267505,-690.0528684755506,-4.373924083846653
84.28111,-692.9046,-22.154104,2.803432,0.07161349,-2.9946344,83.95361819880739,-689.9954616156481,-4.393764392299861
