X_mm,Y_mm,Z_mm,alpha_rad,beta_rad,gamma_rad,ferrule_X_mm,ferrule_Y_mm,ferrule_Z_mm
77.235916,-670.2106,-18.686,2.1314218,0.22402667,-3.1284547,75.3101324099065,-666.6984504667629,-1.1373201858285427
77.08348,-670.2548,-18.537096,2.1334295,0.22341783,-3.127805,75.16625816619354,-666.749353941212,-0.9861385227310357
76.9314,-670.3003,-18.390749,2.1354265,0.22280657,-3.1271493,75.02291209445653,-666.8014694027595,-0.8375197140193755
76.7799,-670.3471,-18.247066,2.1374135,0.22219287,-3.1264877,74.88031394698568,-666.8547990176371,-0.6915709435858624
76.629166,-670.3953,-18.10614,2.139391,0.22157668,-3.1258204,74.73864496660138,-666.9094459766162,-0.5483852474715221
76.479355,-670.44495,-17.968054,2.1413596,0.22095788,-3.1251476,74.59805774682637,-666.9654647031248,-0.4080453805821094
76.33061,-670.4961,-17.832882,2.1433198,0.2203364,-3.124469,74.45869837994512,-667.0229038489564,-0.2706254427383463
76.18306,-670.54877,-17.70069,2.1452725,0.2197121,-3.123785,74.32068763773299,-667.0817905991694,-0.1361910598514271
76.03679,-670.603,-17.571531,2.147218,0.21908484,-3.123096,74.18410443647814,-667.142171034444,-0.004794846864243141
75.89191,-670.6589,-17.44545,2.149157,0.21845445,-3.1224015,74.04906525081857,-667.204153645098,0.12351840607626485
75.74846,-670.71643,-17.322485,2.1510901,0.21782076,-3.1217017,73.91560633669955,-667.2677035125237,0.2487111193171394
75.60652,-670.77563,-17.202665,2.1530182,0.21718358,-3.1209967,73.78380466616545,-667.3328655671736,0.37075475461436014
75.466125,-670.8366,-17.086012,2.1549418,0.21654266,-3.120287,73.65368819458715,-667.3997488025674,0.48962814973825175
75.327324,-670.8993,-16.972538,2.1568615,0.2158978,-3.119572,73.52531466705852,-667.4683108094029,0.605319535490402
75.190125,-670.9638,-16.862251,2.158778,0.21524878,-3.1188521,73.39868565260738,-667.5386294599793,0.7178215776769292
75.05455,-671.03,-16.75515,2.160692,0.21459539,-3.1181273,73.27382269258989,-667.6106085070828,0.8271357465919245
74.9206,-671.09814,-16.65123,2.1626039,0.21393731,-3.1173975,73.15072996860718,-667.6844917395069,0.9332678781201054
74.78829,-671.168,-16.55048,2.1645143,0.21327436,-3.116663,73.02941765286963,-667.7600652042644,1.0362294277046082
74.65759,-671.2398,-16.452883,2.1664243,0.2126063,-3.1159236,72.90985733712748,-667.8375516825515,1.1360378573336938
74.52851,-671.3134,-16.35842,2.168334,0.21193281,-3.1151795,72.79205886429017,-667.9168173125748,1.2327130931459784
74.40102,-671.38885,-16.267063,2.1702445,0.21125367,-3.1144307,72.67599072737289,-667.9979164858686,1.3262835807764937
74.275085,-671.4661,-16.178783,2.172156,0.21056864,-3.113677,72.5616226916651,-668.0808002569228,1.4167787292383416
74.150696,-671.5452,-16.09355,2.1740694,0.20987745,-3.1129189,72.4489380563891,-668.165528341418,1.5042293877959239
74.02781,-671.6262,-16.011328,2.175985,0.20917985,-3.112156,72.33790140306007,-668.252150009857,1.5886718749433086
73.906395,-671.70905,-15.9320755,2.177904,0.2084756,-3.1113882,72.22848073195772,-668.3406188734782,1.670148094051374
73.78642,-671.7937,-15.855755,2.1798263,0.20776445,-3.1106162,72.1206377017438,-668.4308945922642,1.7486964008394832
73.667854,-671.8801,-15.782322,2.1817527,0.20704617,-3.1098394,72.01435006776933,-668.522924790949,1.824361371999153
73.550644,-671.9684,-15.711734,2.1836839,0.20632055,-3.1090581,71.909560408063,-668.616865744329,1.897185977594848
73.43476,-672.0584,-15.643944,2.1856203,0.20558733,-3.1082723,71.80624030146093,-668.7125208512288,1.9672176968696373
73.32017,-672.1502,-15.578906,2.1875627,0.20484628,-3.107482,71.70435772109921,-668.809993681,2.034502881470562
73.20682,-672.2438,-15.516569,2.1895113,0.20409724,-3.1066873,71.6038584945429,-668.9092868056442,2.099092672747066
73.09468,-672.339,-15.456887,2.1914668,0.20333995,-3.1058881,71.50471477904486,-669.0102029354922,2.161033441966941
72.98372,-672.436,-15.399811,2.19343,0.20257425,-3.1050847,71.4068915317813,-669.112947586403,2.2203744314391933
72.8739,-672.5346,-15.345289,2.1954007,0.20179993,-3.1042767,71.31035786896712,-669.2173181081786,2.2771676066902113
72.76518,-672.6348,-15.293272,2.19738,0.20101681,-3.1034646,71.21506509231469,-669.3233227733654,2.3314623909192402
72.65753,-672.7367,-15.243711,2.1993685,0.20022474,-3.1026485,71.12098178097078,-669.4310644444689,2.3833078388339306
72.550934,-672.8401,-15.196556,2.2013662,0.19942354,-3.101828,71.02810014827853,-669.5403402088413,2.432753753382377
72.44536,-672.94507,-15.151756,2.2033737,0.19861306,-3.1010036,70.9363809739146,-669.6512270301889,2.4798514363360358
72.34078,-673.0515,-15.109266,2.2053916,0.19779314,-3.1001751,70.84579941109529,-669.7636146312118,2.524645728272491
72.23718,-673.1594,-15.069035,2.2074203,0.19696367,-3.0993426,70.75634039519761,-669.8775148210111,2.5671874905670187
72.13454,-673.26874,-15.031014,2.2094603,0.19612454,-3.0985065,70.6679782041344,-669.9929027020213,2.60752580623336
72.032845,-673.37946,-14.995158,2.2115119,0.19527559,-3.0976665,70.58070350910319,-670.1097163483892,2.6457054012954764
71.93209,-673.49146,-14.96142,2.2135751,0.19441675,-3.096823,70.4945068675418,-670.2278595132207,2.6817732087126878
71.83227,-673.60474,-14.929754,2.2156513,0.19354792,-3.0959756,70.40938620742321,-670.3473298439839,2.7157746344247986
71.733376,-673.7193,-14.900116,2.21774,0.19266899,-3.0951252,70.3253229743215,-670.4681362269167,2.747754149042585
71.63542,-673.835,-14.872462,2.219842,0.19177994,-3.0942714,70.24233326119689,-670.5901342407966,2.7777548695718774
71.5384,-673.95184,-14.84675,2.2219574,0.19088064,-3.0934143,70.16041539130035,-670.7133253177227,2.8058186819471516
71.44232,-674.06976,-14.822938,2.2240868,0.18997107,-3.0925543,70.07956660416615,-670.83765324626,2.8319873500141277
71.34721,-674.18866,-14.800985,2.2262304,0.18905118,-3.0916913,69.9998189823823,-670.9630162755069,2.856301314954546
71.25309,-674.3086,-14.780853,2.2283885,0.18812093,-3.0908256,69.92118844703724,-671.0894769446619,2.8787983274698163
71.159966,-674.4293,-14.762503,2.2305615,0.1871803,-3.0899575,69.84367642061923,-671.2167576415081,2.899517080899825
71.06787,-674.55096,-14.745897,2.2327497,0.18622924,-3.0890868,69.76731815505009,-671.3450555779337,2.9184949152393393
70.976845,-674.67334,-14.731001,2.2349532,0.18526776,-3.0882142,69.6921470472345,-671.4741366565445,2.935765799201917
70.88692,-674.79645,-14.717779,2.2371724,0.1842959,-3.0873392,69.61819836226653,-671.6040036403108,2.951364489327755
70.79812,-674.9202,-14.706199,2.2394078,0.18331356,-3.0864627,69.54548463683011,-671.7345766594557,2.965323531437841
70.7105,-675.04456,-14.696227,2.241659,0.18232083,-3.0855844,69.47406632276618,-671.8658189145856,2.977675706354937
70.624115,-675.1694,-14.687834,2.243927,0.18131775,-3.0847049,69.40398718082149,-671.9976059399859,2.988449844341419
70.539,-675.2946,-14.680989,2.2462113,0.18030427,-3.083824,69.33528810831082,-672.1298138278999,2.9976762823874132
70.45523,-675.4202,-14.675665,2.2485127,0.17928047,-3.0829422,69.26803454781293,-672.2624861941238,3.0053816454473417
70.37284,-675.54614,-14.671833,2.250831,0.17824641,-3.0820599,69.20225678654873,-672.3955646422698,3.0115945482907804
70.29191,-675.67224,-14.669468,2.2531664,0.17720208,-3.081177,69.13803669525639,-672.528866658633,3.016339316415701
70.212494,-675.7985,-14.668545,2.2555196,0.17614757,-3.080294,69.07541903208546,-672.6623956121726,3.0196405990373467
70.13466,-675.92487,-14.66904,2.25789,0.1750829,-3.0794108,69.01447587678064,-672.7960976333919,3.0215216363086927
70.05848,-676.05115,-14.67093,2.2602782,0.17400816,-3.0785282,68.95526615838288,-672.9297793827735,3.022005445809432
69.98403,-676.17737,-14.674196,2.2626843,0.17292339,-3.0776458,68.89787177006018,-673.063464142535,3.021109891969763
69.91139,-676.3034,-14.678815,2.2651083,0.17182866,-3.0767646,68.84235902743849,-673.1970304858357,3.0188583279031604
69.84063,-676.42926,-14.68477,2.2675505,0.17072403,-3.0758843,68.78880160644208,-673.3304927726103,3.0152666864298077
69.771835,-676.55475,-14.69204,2.2700107,0.16960958,-3.0750055,68.73727698191992,-673.4636547698328,3.0103558826273993
69.70508,-676.6798,-14.700611,2.2724893,0.16848536,-3.0741284,68.68785671243704,-673.5964467701493,3.0041394823764396
69.64045,-676.8044,-14.710466,2.2749863,0.16735145,-3.0732532,68.64062327331592,-673.7288582499525,2.9966339731837337
69.57803,-676.92847,-14.72159,2.2775016,0.16620791,-3.0723803,68.59565693279103,-673.8608111773162,2.987854161362973
69.517914,-677.0519,-14.733969,2.2800355,0.16505481,-3.07151,68.55304703344528,-673.9921966700402,2.97781372420606
69.46017,-677.17456,-14.747588,2.282588,0.16389221,-3.0706425,68.51285936015601,-674.1228845512179,2.966527261760568
69.40489,-677.29645,-14.762438,2.2851589,0.16272019,-3.069778,68.47518409293387,-674.2528742097192,2.9540033281895326
69.35217,-677.4175,-14.778503,2.2877488,0.16153881,-3.0689168,68.44011185866843,-674.3820972312249,2.940257678392353
69.302086,-677.5376,-14.795775,2.290357,0.16034807,-3.0680594,68.40771524337408,-674.5104471644264,2.9252985188298037
69.254715,-677.65674,-14.814244,2.2929842,0.15914811,-3.0672061,68.37806473090419,-674.6379146868916,2.90913541913533
69.21015,-677.7747,-14.8338995,2.2956302,0.15793894,-3.066357,68.35125380282281,-674.7642790751402,2.891778573846432
69.16848,-677.8916,-14.8547325,2.298295,0.15672058,-3.0655122,68.3273712317315,-674.8896596580602,2.8732366511288348
69.12977,-678.00726,-14.876736,2.3009784,0.15549308,-3.0646722,68.30647664307374,-675.0138799315708,2.853516784841281
69.09411,-678.12164,-14.8998995,2.303681,0.15425651,-3.0638373,68.28865478878456,-675.1369014810688,2.8326293065840886
69.06157,-678.2346,-14.924216,2.306402,0.15301086,-3.0630078,68.27397559448917,-675.258585837165,2.810581285422055
69.032234,-678.34625,-14.949681,2.3091419,0.15175612,-3.0621839,68.2625204891566,-675.3790444260108,2.787377160611422
69.006165,-678.45636,-14.976286,2.3119006,0.15049236,-3.0613654,68.25435612377272,-675.4980423741777,2.763024590842429
68.98344,-678.565,-15.004024,2.3146784,0.14921959,-3.0605533,68.24954663753766,-675.6156602474396,2.7375316126428917
68.96411,-678.672,-15.032889,2.3174748,0.14793777,-3.0597472,68.24815191642215,-675.7317219667063,2.7109034105724916
68.94826,-678.77734,-15.062875,2.32029,0.14664687,-3.0589478,68.25024900648614,-675.8462150408326,2.6831467267611675
68.935936,-678.88104,-15.093977,2.3231242,0.14534694,-3.0581548,68.25588834462621,-675.9591539155844,2.654265642473616
68.92719,-678.98303,-15.126186,2.325977,0.14403792,-3.057369,68.26511488883921,-676.0704773466998,2.6242701515735654
68.92209,-679.0832,-15.159499,2.3288486,0.14271976,-3.05659,68.2780036570825,-676.180069867489,2.593162440374897
68.92067,-679.1815,-15.193909,2.331739,0.14139245,-3.0558186,68.29457995768847,-676.2878899312217,2.560950391974446
68.92297,-679.278,-15.229408,2.334648,0.14005594,-3.0550544,68.31489201405647,-676.3940017916981,2.5276411776511765
68.92905,-679.3726,-15.265992,2.3375757,0.13871017,-3.0542982,68.33899158411141,-676.4983146850112,2.49323982443088
68.93892,-679.4653,-15.303654,2.340522,0.13735506,-3.0535493,68.36690092642212,-676.6008195965402,2.4577520872910146
68.95262,-679.55597,-15.342383,2.343487,0.13599053,-3.0528088,68.39864826148536,-676.7013997491271,2.42119051423858
68.970184,-679.64465,-15.382177,2.3464708,0.13461655,-3.052076,68.43427869133814,-676.8000855492625,2.3835557061325776
68.99163,-679.7313,-15.423027,2.349473,0.133233,-3.0513515,68.47380698373466,-676.8968443195669,2.344857520096527
69.01697,-679.8159,-15.464923,2.3524938,0.13183983,-3.0506356,68.51724330214267,-676.9916591470253,2.305106173634945
69.04621,-679.8985,-15.507857,2.3555331,0.1304369,-3.049928,68.56460155794804,-677.0845766079937,2.2643091159371256
69.07938,-679.979,-15.551822,2.3585906,0.1290241,-3.0492287,68.61591598772753,-677.1754965019112,2.2224731828063238
69.11645,-680.0574,-15.596805,2.3616667,0.12760137,-3.0485382,68.67115187802189,-677.2644246014951,2.179611905718339
69.15743,-680.13367,-15.642797,2.364761,0.1261686,-3.0478566,68.73032257730567,-677.3513319330702,2.1357342703494293
69.202324,-680.2078,-15.689788,2.3678737,0.12472563,-3.0471838,68.79343696874533,-677.4362078679978,2.0908500214405024
69.25111,-680.2799,-15.737766,2.3710046,0.12327239,-3.0465198,68.86047665626246,-677.5191617066697,2.0449708440996766
69.303764,-680.34985,-15.786718,2.3741534,0.12180874,-3.0458648,68.93141990888937,-677.6000761135593,1.9981099005242022
69.360275,-680.41766,-15.836633,2.3773203,0.12033459,-3.045219,69.00625603669997,-677.6789633293274,1.9502782304433328
69.42061,-680.4834,-15.887494,2.380505,0.11884976,-3.0445821,69.08496119280747,-677.7558901015061,1.9014921889835783
69.48474,-680.547,-15.939289,2.3837078,0.11735419,-3.0439544,69.16750484628123,-677.8307895494428,1.8517638818709425
69.55263,-680.60846,-15.9920025,2.3869278,0.11584772,-3.043336,69.25385757628244,-677.9036630681986,1.801108768031332
69.62424,-680.6679,-16.045618,2.3901656,0.114330284,-3.0427265,69.34398589948842,-677.9746248934547,1.74954220831534
69.69952,-680.7252,-16.100119,2.3934207,0.11280174,-3.0421264,69.43783915172419,-678.0435614449186,1.6970812796379988
69.77842,-680.78046,-16.155487,2.396693,0.11126199,-3.0415356,69.53537249452815,-678.110570963893,1.64374389475946
69.86089,-680.8337,-16.211704,2.3999822,0.10971093,-3.0409544,69.63653680461562,-678.1756769015851,1.5895481709011712
69.946884,-680.8849,-16.268753,2.4032881,0.10814844,-3.0403821,69.74129916766414,-678.2388498410393,1.5345094379066353
70.036316,-680.9341,-16.32661,2.4066107,0.10657447,-3.0398195,69.84956688026327,-678.3001391555865,1.4786525657802265
70.12914,-680.98126,-16.385258,2.4099495,0.10498894,-3.0392659,69.9613072683399,-678.3594947992987,1.4219927537400388
70.22528,-681.02655,-16.444674,2.4133043,0.10339175,-3.038722,70.07644012356332,-678.4170954241583,1.3645537628144488
70.32467,-681.0699,-16.504833,2.4166746,0.101782896,-3.0381875,70.19490689284058,-678.4728653220685,1.306359335653486
70.427216,-681.1113,-16.565716,2.4200604,0.10016227,-3.0376623,70.31661865419878,-678.5267926919407,1.2474277484148075
70.53285,-681.15094,-16.627295,2.4234612,0.09852989,-3.0371466,70.44150850997228,-678.5790681582138,1.1877865872851494
70.64149,-681.1887,-16.689548,2.4268765,0.09688572,-3.0366404,70.56949867784165,-678.6295703461498,1.1274571541867715
70.75304,-681.22473,-16.752449,2.430306,0.09522974,-3.0361435,70.70049899941557,-678.6784450248474,1.066464330182896
70.86741,-681.25903,-16.815971,2.4337492,0.093562014,-3.0356562,70.83441875179535,-678.7256936872533,1.004834781559385
70.98451,-681.2917,-16.880089,2.4372053,0.09188254,-3.0351784,70.97117357921279,-678.7714132499118,0.9425925276829297
71.10425,-681.3227,-16.944775,2.4406743,0.09019139,-3.0347102,71.11067371863517,-678.8155625084219,0.8797648351307288
