X_mm,Y_mm,Z_mm,alpha_rad,beta_rad,gamma_rad,ferrule_X_mm,ferrule_Y_mm,ferrule_Z_mm
50.57697,-706.3528,-11.710587,1.9900197,0.2865105,3.1362355,48.41828445430329,-701.7456974947637,5.555410892419811
49.888165,-706.921,-11.513313,1.9897277,0.28661036,3.1370451,47.743427601779736,-702.3057457417623,5.752246059135427
49.19346,-707.45984,-11.328684,1.9894882,0.28665194,3.137844,47.06266723456304,-702.8375544688195,5.936720676954446
48.49302,-707.9699,-11.156851,1.9892975,0.28663495,3.1386325,46.376190541553456,-703.3416960554677,6.108685808673727
47.787117,-708.4521,-10.997877,1.9891515,0.28655946,3.1394117,45.68430462160294,-703.8190707256988,6.268078514964378
47.076157,-708.9071,-10.851732,1.9890457,0.2864255,3.1401813,44.987430088033875,-704.2703290037936,6.41492878360164
46.360634,-709.3359,-10.7183,1.9889759,0.2862334,3.1409423,44.28609378680122,-704.6964480481655,6.549350925659805
45.641167,-709.7394,-10.597389,1.9889371,0.2859835,-3.1414905,43.580936826121935,-705.0983099971232,6.67153497388556
44.918476,-710.11865,-10.488733,1.9889247,0.28567627,-3.1407464,42.872698444428146,-705.4769462057533,6.7817441236811575
44.19339,-710.4747,-10.392008,1.9889338,0.28531238,-3.1400106,42.1622274230746,-705.8333843800465,6.880298386295756
43.466835,-710.8085,-10.306838,1.9889596,0.2848925,-3.139283,41.45046910828943,-706.1685527771856,6.967569612426052
42.739822,-711.121,-10.232797,1.9889971,0.28441748,-3.1385634,40.738455252653694,-706.4833759808743,7.043978584577248
42.013454,-711.41327,-10.169421,1.9890417,0.2838883,-3.1378524,40.02729372166478,-706.7789034690747,7.1099833359660565
41.28889,-711.6864,-10.116224,1.9890888,0.283306,-3.1371498,39.31816112187568,-707.0561982317415,7.166063443337537
40.567364,-711.94116,-10.072689,1.9891341,0.28267172,-3.136456,38.61229705068867,-707.316006946872,7.21272891391957
39.850143,-712.1786,-10.038291,1.9891733,0.28198668,-3.135771,37.91098004406358,-707.559352403821,7.250497236181223
39.138542,-712.39954,-10.0124855,1.9892025,0.28125238,-3.1350951,37.21552776753284,-707.7870262217289,7.27990395047755
38.433903,-712.6049,-9.994731,1.9892181,0.28047016,-3.1344287,36.527282836018806,-707.9999241218562,7.301482363392994
37.737556,-712.7955,-9.984487,1.9892169,0.27964166,-3.1337721,35.847573395605394,-708.1988373704778,7.315763241699971
37.050846,-712.97205,-9.9812155,1.9891958,0.27876857,-3.1331253,35.177746539979246,-708.3844446804202,7.323274548673291
36.375084,-713.1354,-9.984387,1.9891522,0.2778526,-3.1324887,34.51910614981564,-708.5575685149672,7.3245357023020485
35.711548,-713.2862,-9.993488,1.9890839,0.27689564,-3.1318624,33.872924755371265,-708.7188272355753,7.320049206333721
35.061474,-713.4251,-10.008012,1.9889889,0.27589968,-3.1312468,33.240426139651795,-708.8688403269853,7.310310161294407
34.426033,-713.5528,-10.027476,1.9888657,0.2748668,-3.1306415,32.62277916282126,-709.0082710825014,7.295789642387373
33.80633,-713.6699,-10.051413,1.9887131,0.27379903,-3.130047,32.021070682741964,-709.137690763287,7.276943200309251
33.203377,-713.77704,-10.079375,1.9885304,0.2726987,-3.1294637,31.436291673087183,-709.2577061055721,7.254206009072638
32.618095,-713.87476,-10.110934,1.988317,0.27156803,-3.1288908,30.869362070188377,-709.3688170933167,7.227993638752693
32.051308,-713.9636,-10.145686,1.9880725,0.27040935,-3.1283286,30.32108490054413,-709.4715303092647,7.198697468999013
31.503729,-714.04407,-10.1832485,1.9877974,0.26922512,-3.127777,29.79215373786078,-709.5663189092056,7.166686810857007
30.975956,-714.1167,-10.223257,1.9874917,0.26801774,-3.1272364,29.283141530513298,-709.6536796839517,7.132313541772351
30.46848,-714.182,-10.265373,1.9871563,0.26678973,-3.1267056,28.7945357036953,-709.7340774171101,7.095902736232269
29.981668,-714.24036,-10.30928,1.9867917,0.26554352,-3.1261854,28.32666913144225,-709.8078719779039,7.057758569630893
29.515781,-714.2923,-10.354681,1.9863992,0.26428166,-3.1256752,27.879787396954068,-709.8755424280798,7.018164981061332
29.07096,-714.3382,-10.4013,1.9859798,0.26300663,-3.1251745,27.454016319118782,-709.937429018989,6.977385448144501
28.64725,-714.37854,-10.448885,1.9855349,0.2617209,-3.1246834,27.049374198514514,-709.9939769680345,6.935659858630853
28.24458,-714.41364,-10.497197,1.9850659,0.26042688,-3.1242018,26.665767154336585,-710.0454708165455,6.893215530560813
27.862785,-714.4439,-10.546025,1.9845744,0.25912708,-3.1237288,26.30301905655349,-710.092267904014,6.850251276917675
27.501625,-714.4697,-10.595168,1.9840618,0.25782374,-3.1232646,25.96086351385478,-710.1347172479584,6.806957691487062
27.160763,-714.49146,-10.644447,1.98353,0.25651914,-3.122809,25.638941429333553,-710.1732049290321,6.763503259841475
26.839798,-714.50934,-10.693704,1.9829806,0.2552156,-3.1223612,25.336840807290418,-710.2078514322985,6.720035281923803
26.538261,-714.52374,-10.742786,1.9824153,0.25391507,-3.1219213,25.054069101503398,-710.2390295228713,6.676698221285671
26.255642,-714.535,-10.791565,1.9818358,0.2526197,-3.121489,24.790098149599782,-710.2670457136553,6.633610678661791
25.991356,-714.54333,-10.839921,1.9812441,0.2513314,-3.121064,24.54432536429466,-710.2920805841593,6.590884510464637
25.74482,-714.54895,-10.887751,1.9806415,0.25005195,-3.1206458,24.31615753314252,-710.3143241610197,6.5486152372534985
25.515385,-714.55225,-10.934963,1.9800301,0.2487831,-3.1202343,24.104925813702796,-710.3341407619445,6.506887800291263
25.302399,-714.55334,-10.981478,1.9794112,0.24752644,-3.1198292,23.909966346307396,-710.3516145205742,6.465774915587442
25.105194,-714.5524,-11.027224,1.9787867,0.24628346,-3.1194303,23.7305959456873,-710.3669025592737,6.42534289896226
24.92308,-714.54974,-11.072143,1.9781581,0.24505553,-3.1190374,23.56611210725905,-710.3802931977932,6.385644703533256
24.755379,-714.54553,-11.116183,1.977527,0.24384394,-3.1186502,23.4158262726833,-710.3919353236428,6.346727689666686
24.601406,-714.53986,-11.159305,1.9768949,0.24264981,-3.1182685,23.27904296964502,-710.4019009799208,6.3086270803607505
24.460484,-714.5329,-11.201473,1.9762632,0.24147418,-3.117892,23.155077487293184,-710.4103425341399,6.271375473482031
24.33194,-714.52484,-11.242659,1.9756331,0.240318,-3.1175206,23.043247370163208,-710.4174348298667,6.234997996124122
24.21513,-714.5158,-11.282842,1.9750063,0.23918208,-3.1171541,22.94289984636424,-710.4232847996614,6.1995133839629
24.109406,-714.5059,-11.322006,1.974384,0.23806714,-3.1167924,22.853379274111067,-710.4280007739818,6.164935835732527
24.014149,-714.49524,-11.360142,1.9737672,0.2369738,-3.1164353,22.774062263499903,-710.431671665455,6.131272959243297
23.928757,-714.48395,-11.397245,1.973157,0.23590259,-3.1160824,22.704346033444278,-710.4344165096973,6.098528669543578
23.852646,-714.4721,-11.433313,1.9725548,0.23485397,-3.1157336,22.64364017009702,-710.4362978633748,6.066704314770634
23.785255,-714.4598,-11.468347,1.9719613,0.23382823,-3.115389,22.591378000305692,-710.4374214960552,6.035799048311079
23.726051,-714.4471,-11.502354,1.9713775,0.23282571,-3.1150486,22.547021002222532,-710.4378319999348,6.0058057653207015
23.674519,-714.434,-11.535339,1.9708045,0.23184656,-3.1147118,22.510059570156344,-710.4375229596105,5.976719859594109
23.630161,-714.4207,-11.567319,1.9702429,0.23089093,-3.1143787,22.479991511679753,-710.4366921925858,5.94852502586984
23.592518,-714.4072,-11.598301,1.9696934,0.22995883,-3.1140492,22.456357530342974,-710.4353384969456,5.921215419917065
23.56113,-714.39355,-11.628304,1.969157,0.22905032,-3.113723,22.43869914462549,-710.433508816927,5.8947728646168045
23.535583,-714.3798,-11.65734,1.9686341,0.22816531,-3.1134002,22.426600640652026,-710.4312545847022,5.869186958584384
23.515472,-714.366,-11.685431,1.9681253,0.22730367,-3.1130807,22.41965810765431,-710.4286267332516,5.844437330128345
23.500404,-714.3522,-11.712591,1.9676313,0.22646528,-3.1127641,22.417484167565057,-710.425674093305,5.820511376378576
23.490032,-714.3384,-11.738846,1.9671525,0.22564991,-3.1124508,22.419726055527,-710.4224024356463,5.797385301542585
23.484013,-714.32465,-11.764212,1.9666892,0.22485733,-3.1121404,22.42604869370352,-710.4188619637068,5.775044864022259
23.482014,-714.311,-11.788712,1.966242,0.22408722,-3.1118329,22.43611976929833,-710.4151074147807,5.753469341629607
23.48375,-714.2974,-11.812367,1.965811,0.22333933,-3.1115282,22.449658093948,-710.4110912030511,5.732639636208349
23.488918,-714.284,-11.8352,1.9653966,0.22261328,-3.111226,22.46636749578137,-710.4069668285476,5.712535017767408
23.497265,-714.27075,-11.857232,1.9649991,0.22190872,-3.1109266,22.48599197425071,-710.4026913114,5.6931369091978326
23.508522,-714.2576,-11.878487,1.9646186,0.22122526,-3.1106298,22.50826887203176,-710.3982187392053,5.674423583826719
23.52246,-714.2447,-11.898987,1.9642553,0.22056247,-3.1103354,22.53297538520218,-710.3937039854287,5.6563754255620236
23.538864,-714.232,-11.918753,1.9639095,0.21991996,-3.1100435,22.559897028677984,-710.3891034395028,5.638973780377357
23.557514,-714.2195,-11.937807,1.9635811,0.21929727,-3.1097538,22.588822962379478,-710.3844215507341,5.622199006878525
23.578217,-714.2072,-11.956175,1.9632702,0.21869396,-3.1094668,22.619555073286428,-710.379668094758,5.6060277896452835
23.6008,-714.1952,-11.973877,1.9629768,0.21810956,-3.1091816,22.65193913763467,-710.3749437946224,5.590442104057098
23.625076,-714.1834,-11.990935,1.9627011,0.21754362,-3.108899,22.68577766054393,-710.3701607721348,5.575422767635423
23.650898,-714.1719,-12.007371,1.9624429,0.21699563,-3.1086185,22.720936717828508,-710.3654229854471,5.560950056701522
23.67812,-714.1606,-12.023205,1.9622022,0.21646515,-3.10834,22.75727545007728,-710.3606361874845,5.5470061637410275
23.706593,-714.14954,-12.038458,1.9619792,0.21595171,-3.1080637,22.7946444057572,-710.3558488544681,5.5335725387218115
23.736195,-714.1388,-12.05315,1.9617734,0.21545479,-3.1077895,22.832929097336432,-710.3511476408979,5.520631616819822
23.766808,-714.12836,-12.067302,1.9615849,0.21497393,-3.1075172,22.87201799389226,-710.3465181378302,5.508164508019357
23.798313,-714.11816,-12.080933,1.9614136,0.21450864,-3.1072469,22.911794490993223,-710.3419082914887,5.496154584897402
23.830612,-714.1082,-12.094064,1.9612594,0.21405846,-3.1069787,22.952162753975202,-710.3373255884142,5.484583078037769
23.86361,-714.0986,-12.106712,1.9611222,0.2136229,-3.106712,22.993041801685088,-710.3328933246496,5.473434877864916
23.897217,-714.08923,-12.1188965,1.9610016,0.2132015,-3.1064477,23.03433152525855,-710.3284941619054,5.462693149788516
23.931355,-714.08014,-12.130634,1.9608977,0.21279378,-3.106185,23.075970408086743,-710.3241801222646,5.452343068652468
23.965942,-714.07135,-12.141947,1.9608103,0.2123993,-3.1059241,23.117877085468763,-710.3199790636463,5.4423642460688075
24.000908,-714.06287,-12.152848,1.9607391,0.21201758,-3.105665,23.159986148249004,-710.3159080924578,5.432746300525521
24.036194,-714.0546,-12.163357,1.960684,0.21164821,-3.1054077,23.202241946574365,-710.3118733714198,5.423471064102513
24.07174,-714.0467,-12.173488,1.9606447,0.21129073,-3.1051521,23.24459056231147,-710.308041061418,5.414526474314391
24.10749,-714.039,-12.183258,1.9606211,0.21094471,-3.1048982,23.28697943958599,-710.3042476964188,5.405897399027667
24.143394,-714.0316,-12.192682,1.9606129,0.2106097,-3.1046462,23.329359547362838,-710.3006013335513,5.3975708936021025
24.179405,-714.0245,-12.2017765,1.96062,0.21028535,-3.1043959,23.37169009847647,-710.2971059046982,5.3895318622613555
24.215496,-714.01764,-12.210556,1.9606422,0.20997117,-3.104147,23.41395326878907,-710.2937068867695,5.381767650337615
24.251617,-714.01105,-12.219032,1.9606792,0.20966685,-3.1039,23.456094035177024,-710.2904421320959,5.374268438113644
24.287739,-714.0047,-12.227222,1.9607307,0.20937192,-3.1036546,23.498092782267634,-710.2872867518446,5.367018466506652
24.32383,-713.99866,-12.23514,1.9607966,0.20908606,-3.1034107,23.539921796786253,-710.2843149335707,5.360005030843789
24.359863,-713.9928,-12.242797,1.9608767,0.20880884,-3.1031685,23.58155445490521,-710.2814046027577,5.353219026759039
24.395813,-713.98724,-12.250206,1.9609708,0.20853993,-3.102928,23.622968791708587,-710.2786807318018,5.346648832155987
24.431664,-713.98193,-12.257379,1.9610785,0.20827897,-3.1026888,23.664159450188244,-710.2760959589303,5.340283652354348
24.467396,-713.97687,-12.26433,1.9611999,0.2080256,-3.1024513,23.70510185945564,-710.27365868789,5.334111227027821
24.502983,-713.972,-12.271068,1.9613343,0.2077795,-3.1022155,23.745774812808236,-710.271313389933,5.328123867109134
24.538422,-713.9674,-12.277608,1.961482,0.20754033,-3.1019812,23.786179864698962,-710.2691442940093,5.322307809542526
24.5737,-713.963,-12.283958,1.9616426,0.2073078,-3.1017482,23.826310819618925,-710.2670842927189,5.316656094335533
24.608807,-713.95886,-12.290132,1.9618157,0.20708157,-3.1015167,23.866158135141735,-710.2651997927896,5.311156218116192
24.64373,-713.9549,-12.296137,1.9620014,0.20686133,-3.101287,23.905705548096325,-710.2634177696974,5.305802633226586
24.678467,-713.9512,-12.301985,1.9621993,0.20664681,-3.1010587,23.94496104902004,-710.2618194829722,5.300584142612477
24.713005,-713.94763,-12.307686,1.9624093,0.20643769,-3.1008317,23.983915846502672,-710.2602792511598,5.295491936420451
24.74736,-713.94434,-12.313248,1.9626311,0.20623372,-3.1006064,24.0225820737122,-710.2589534790893,5.290519299900778
24.78151,-713.94116,-12.318681,1.9628646,0.20603465,-3.1003823,24.060948136029733,-710.2576726723821,5.285656866204173
24.815464,-713.93823,-12.323994,1.9631096,0.20584017,-3.10016,24.09901586229774,-710.2565856497337,5.280897278963787
24.849224,-713.9355,-12.329197,1.9633659,0.20565003,-3.0999386,24.136804692689196,-710.2556401615244,5.2762308647167515
